Name: “Table 1 of 1 on page 72 of 78”,Name: “Table 1 of 1 on page 72 of 78”,Name: “Table 1 of 1 on page 72 of 78”,Name: “Table 1 of 1 on page 72 of 78”
Table: 71,Table: 71,Table: 71,Table: 71
,,,
,Equipment Index,Equipment Index,
CIRCLE RESAW,,,
Company Name,Page#,Company Name,Page#
Buffalo Shook Co. .......................... 35,Buffalo Shook Co. .......................... 35,Nichols Brothers Sawmill ..................6,
C and B Lumber Co. ....................... 21,C and B Lumber Co. ....................... 21,Nottoway Lumber Co...................... 31,
Calvert Lumber Co. ........................ 11,Calvert Lumber Co. ........................ 11,Potomac Supply Corp...................... 44,
Charles City Forest Products ............ 14,Charles City Forest Products ............ 14,Quesenberry Sawmill ...................... 14,
Clarence and Clyde Goad ................ 18,Clarence and Clyde Goad ................ 18,Robert S. Coleman Lumber Co......... 31,
D. L. Triplett Lumber Co................. 43,D. L. Triplett Lumber Co................. 43,Robertson Lumber Inc. .................... 34,
Dalton Lumber Corp. ...................... 10,Dalton Lumber Corp. ...................... 10,Rocky Mount Hardwoods ................ 20,
Earl D. Pierce ................................. 12,Earl D. Pierce ................................. 12,Sechrist Lumber Co. ....................... 16,
Georgia-Pacific Corp....................... 42,Georgia-Pacific Corp....................... 42,Smith and Smith ............................. 14,
Gillespie Inc.....................................5,Gillespie Inc.....................................5,Tate Lumber Co.............................. 15,
Goad Lumber Co. ........................... 13,Goad Lumber Co. ........................... 13,Taylor-Ramsey Corp. ........................4,
Gregory Lumber Co. ....................... 33,Gregory Lumber Co. ....................... 33,Tidewater Lumber Co. .................... 18,
Hilltop Lumber Co............................5,Hilltop Lumber Co............................5,Turman Lumber Co......................... 14,
"Hopewell Hardwood Sales, Inc......... 35","Hopewell Hardwood Sales, Inc......... 35",Turman Lumber Co......................... 29,
Independence Lumber Co. ............... 21,Independence Lumber Co. ............... 21,"Virginia-Carolina Forest Products, Inc.8",
J. D. Martin Lumber..........................4,J. D. Martin Lumber..........................4,W. T. Jones and Sons ...................... 12,
"J. P. Bradley and Sons, Inc.................3","J. P. Bradley and Sons, Inc.................3",Walker Mountain Lumber Co.............7,
McFarlands Mill ............................. 20,McFarlands Mill ............................. 20,Waverly Hardwoods Inc. ................. 42,
Michael Turman Sawmill Inc. .......... 18,Michael Turman Sawmill Inc. .......... 18,Woodlawn Lumber ......................... 39,
Mountain Forest Products ................ 43,Mountain Forest Products ................ 43,Wright's Lumber Co........................ 11,
Myers Log and Lumber Co. ............. 13,Myers Log and Lumber Co. ............. 13,,
DEBARKER,,,
Company Name,Page#,Company Name,Page#
"Allied Wood Products, Inc. .............. 20","Allied Wood Products, Inc. .............. 20",Bradley Sawmill Inc..........................2,
Amelia Lumber Co. ..........................2,Amelia Lumber Co. ..........................2,Brinegar Enterprise Inc.................... 24,
Anderson Brothers Lumber Co...........2,Anderson Brothers Lumber Co...........2,"Brodnax Lumber, Inc. .......................8",
Asal Tie & Lumber Co. ................... 22,Asal Tie & Lumber Co. ................... 22,Brooks Lumber Co.......................... 11,
Ashwell Sawmill ..............................5,Ashwell Sawmill ..............................5,"Brown's Forest Products, Inc. ........... 14",
"Augusta Lumber and Supply, Inc...... 16","Augusta Lumber and Supply, Inc...... 16",Buffalo Shook Co. .......................... 35,
"Augusta Lumber and Supply, Inc........4","Augusta Lumber and Supply, Inc........4",Burke-Parsons-Bowlby Corp............ 37,
Augusta Lumber Co. .........................1,Augusta Lumber Co. .........................1,C and B Lumber Co. ....................... 21,
B. A. Mullican Lumber Co. ............. 44,B. A. Mullican Lumber Co. ............. 44,C. H. Evelyn Piling Co. ................... 30,
B. T. Ramsey and Sons.................... 29,B. T. Ramsey and Sons.................... 29,C. M. H. Lumber Co. ...................... 17,
Ball Lumber Co. ............................. 25,Ball Lumber Co. ............................. 25,Calvert Lumber Co. ........................ 11,
Barnes Manufacturing Co. ............... 28,Barnes Manufacturing Co. ............... 28,Campbell Lumber Co. .......................1,
Barnes Wood and Lumber ............... 28,Barnes Wood and Lumber ............... 28,"Carlton and Edwards, Inc................. 29",
Bennett Lumber Co...........................7,Bennett Lumber Co...........................7,Carter Lumber Co. .......................... 23,
Blue Ridge Lumber Inc. ....................4,Blue Ridge Lumber Inc. ....................4,"Chapman Lumber Co., Inc. .............. 41",
Bohannon Lumber Co. .................... 25,Bohannon Lumber Co. .................... 25,Charles City Forest Products ............ 14,
Bolt Sawmill ....................................9,Bolt Sawmill ....................................9,Chenault Lumber Co. ...................... 11,
Bowling Lumber Mfg. Inc. .............. 41,Bowling Lumber Mfg. Inc. .............. 41,Chewing Lumber Co. ...................... 41,
,,,63
